sapi_id,nama_sapi,jenis_sapi,tgl_lahir,pemerahan_id,tgl_pemerahan,jumlah_susu,volume_pakan,jenis_pakan,kondisi_sapi,pemerah,status_reproduksi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,fbRoVdUJcgHZnfr5BWOE,2025-10-25 11:20:21,12,49,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,NquoX7FetdvTDp0c9m2P,2025-10-26 15:20:21,7,44,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,2bcBz0DyHDUjjDMvgcR7,2025-10-27 15:20:21,10,49,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,fb7nAOxruCXgUD1cXuce,2025-10-28 12:20:21,4,48,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,PoiwWrLCxMDJZSvWA8G5,2025-10-29 16:20:21,8,51,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,vhWEyseaLYZ90X49t6bI,2025-10-30 12:20:21,5,40,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,Wc4xYavafgw7uTLuF6rH,2025-10-31 15:20:21,13,51,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,MOANl7PUWJRFOD27JhsF,2025-11-01 13:20:21,10,58,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,KsUcSvUYO4HVKJRbEzqZ,2025-11-02 10:20:21,17,46,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,TWIBoJIFoTxj3xPBFu0u,2025-11-03 12:20:21,8,45,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,JNyIXHluZtTuYXSheBxv,2025-11-04 14:20:21,3,44,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,Co35JqlEWKG82scdhg9z,2025-11-05 13:20:21,7,50,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,1p5gvaWy4C48zkgEQfDs,2025-11-06 13:20:21,8,47,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,2UFo3IwSoRo7SvknRZCB,2025-11-07 15:20:21,14,44,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,NRGtMotvzTJhXz4MuMB1,2025-11-08 12:20:21,10,46,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,RxuMCmFnK5B5krRDZot5,2025-11-09 13:20:21,14,46,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,X7B9aoo6GA9nNhv4vP1v,2025-11-10 12:20:21,2,55,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,lV81vZbcWIPUcRPuhegS,2025-11-11 16:20:21,6,55,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,eKFDsDexvzwGZB20O2QS,2025-11-12 16:20:21,24,59,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,kSDHBLmxcf4Am9r74e6B,2025-11-13 13:20:21,8,53,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,2IPQbZW0UYMhsSiGMFk1,2025-11-14 13:20:21,11,52,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,qR2V5etjJdzmI1stvkaB,2025-11-15 13:20:21,17,52,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,l4TP9fGI7Dtux90zNkRH,2025-11-16 11:20:21,4,46,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,B5HsmI5hHIt3UEkJB3vk,2025-11-17 13:20:21,9,47,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,igCWqznwgXC2g5wgtlo2,2025-11-18 10:20:21,11,50,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,v1kQFiWV2PAYd52JKPwN,2025-11-19 12:20:21,15,51,Campuran,Sehat,Naufal Akbar,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,724Pn2UL726NWcgDAJ5p,2025-11-20 10:20:21,18,54,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,H2wT9xyeez6FWQuqXFTc,2025-11-21 10:20:21,4,48,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,dNFpfSeBiDMSblB0mIFT,2025-11-22 16:20:21,5,59,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,fp6j6VtdOebTZ7IDkO3z,2025-11-23 11:20:21,11,53,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,K4jXrGn6yZAt1s59hT5x,2025-11-24 13:20:21,11,47,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,UctDRDOQr8V9RhBiB8Ye,2025-11-25 12:20:21,22,54,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,bVfJnovBMfu9Rd5NbGOG,2025-11-26 10:20:21,6,45,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,dWh2XeNWxb7j1cZPIfoN,2025-11-27 12:20:21,21,53,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,ejdwXSZyKB102TXE6duo,2025-11-28 11:20:21,5,53,Rumput,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,BQVFZJWwL9WDE4DIwhtt,2025-11-29 15:20:21,4,60,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,GhoabWtTnvdoKWXeemR2,2025-11-30 10:20:21,4,51,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,Zq8TgDZO4OKVjvVQwgy4,2025-12-01 10:20:21,1,52,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,Wkw9OErMBSJCLBoOx7QT,2025-12-02 12:20:21,16,47,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,VyrYygAbzUcB4FCvlsqh,2025-12-03 16:20:21,13,59,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,I90Z9XOPYMYCpv74nY9r,2025-12-04 11:20:21,3,50,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,b2kAYuWvEIkCF78xZFG2,2025-12-05 15:20:21,8,49,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,Fs9oNibm9DxCFiesUXyM,2025-12-06 12:20:21,12,55,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,2zjld31EKjZAWYQl5HRo,2025-12-07 13:20:21,18,58,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,GCLr34VPAXpm900zQE2M,2025-12-08 12:20:21,1,47,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,9QqNGMii7utDL4IjWZgi,2025-12-09 10:20:21,16,51,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,U6PLWZh0nPBCQ5kjkD4V,2025-12-10 13:20:21,1,59,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,X9sQUGwYcMGWHE4K3ERE,2025-12-11 11:20:21,1,55,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,dtvicP4DXNyIp2zIZOJ0,2025-12-12 13:20:21,7,54,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,tdFhvecYzQeIInMVdOk6,2025-12-13 10:20:21,3,52,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,hksMHDIhyPPs0VBOZmoU,2025-12-14 13:20:21,5,51,Campuran,Sehat,Sri Raharja,Laktasi
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,JMVEpNAmAp9M1eXAbKlx,2025-12-15 14:20:21,23,50,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,ujSwB3owl3YDE8uYVvXq,2025-12-16 15:20:21,7,55,Campuran,Sehat,Sri Raharja,Hamil
4w4AZYYnFsC9ZhxpxUBI,SAPI SUPER BARU 3,Perah Peranakan Fh,2021-09-15 08:00:00,TlCBKwbzaw2O8dOWVKyf,2025-12-17 14:20:21,5,45,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,tbjCs8E738821y2XNkJb,2025-11-27 09:05:44,8,53,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,dw2seXYzkcVDyr4AONfo,2025-11-28 08:36:52,8,53,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,9MkTWVyA0omltIJaWZaN,2025-11-28 08:42:28,8,55,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,LhzJlnsay4WIATQWTQZK,2025-11-29 12:04:49,8,53,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,IgQC67l4eaAsU096wiPX,2025-12-01 10:27:01,8,54,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,2t5ui5ULqB2k6RXyPZm7,2025-12-02 16:20:04,8,52,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,EKxgFYYSwa0vtqOqVliD,2025-12-02 18:47:32,8,52,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,cNWxkEPAyr90aOQFge2d,2025-12-04 16:21:15,8,53,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,Fps7kXukkT4pMrIE4T6f,2025-12-05 16:23:01,8,55,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,0tJ3HjSzBs7F78B34a52,2025-12-06 16:21:55,8,52,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,eAEJFFBV9t8srEWspu8T,2025-12-07 08:03:38,8,52,Campuran,Sehat,Sri Raharja,Hamil
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,mEILNV2WFy3rWjECLSVt,2025-12-26 11:44:03,20,53,Campuran,Sehat,Sri Raharja,Laktasi
7n8fQ5gGScgpqrKtKyXm,IMPORT,Perah Jenis Fh,2025-11-27 03:55:45,EZqp9VhrjF3DOQ3ukJJ9,2025-12-28 13:10:26,20,53,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,vwC6hqdRELDmVq6ofNw9,2025-10-23 14:20:21,2,54,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,pGzYY9FZWHplP5T7TlZd,2025-10-24 11:20:21,14,50,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,qGrLdJki58LT6IgXZfTo,2025-10-25 14:20:21,13,51,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,z4yi1KrMiZUvpXkp3S4s,2025-10-26 11:20:21,12,60,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,LAfjxjHgbndrajvZWdFx,2025-10-27 16:20:21,6,46,Campuran,Sehat,Sri Raharja,Hamil
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,ohHNssM1LovwNRAk7O3n,2025-10-28 12:20:21,10,51,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,NqOHa89JbcuiVywZhSSA,2025-10-29 12:20:21,6,48,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,x4TaFQYhROXcF91u8CCu,2025-10-30 13:20:21,12,54,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,h0ivDH8VGjwHnxg9pStR,2025-10-31 15:20:21,6,57,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,b2J9q9ZgwcV8gk5LpjZM,2025-11-01 12:20:21,15,49,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,BVVdXDG1rKzSbJaF7B7r,2025-11-02 13:20:21,7,47,Campuran,Sehat,Sri Raharja,Hamil
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,1kvgrPl3CRb5ImW0cXRW,2025-11-03 15:20:21,15,47,Campuran,Sehat,Sri Raharja,Hamil
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,fNa6l8u8e4sVfBQy6bon,2025-11-04 12:20:21,13,56,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,GBqHlGDzV6gotF4LqSaY,2025-11-05 12:20:21,17,47,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,HYkRaTMafDuM7vE7AvOG,2025-11-06 15:20:21,15,44,Campuran,Sehat,Sri Raharja,Hamil
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,I9tVsg9aSwvdgFqaS1z8,2025-11-07 11:20:21,8,56,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,fRQLnnJvgp8d34Ugw6wy,2025-11-08 15:20:21,25,49,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,zQS91aNbQVanJA2yAA4X,2025-11-09 14:20:21,3,53,Campuran,Sehat,Sri Raharja,Laktasi
8Vd4sbiXcXqfYiKFFKae,SAPI SUPER BARU 2,Perah Peranakan Fh,2023-07-01 08:00:00,9a4se2jvqF5yrjGRTRGW,2025-11-10 14:20:21,17,39,Campuran,Sehat,Sri Raharja,Laktasi
