sapi_id,nama_sapi,jenis_sapi,tgl_lahir,pemerahan_id,tgl_pemerahan,jumlah_susu,volume_pakan,jenis_pakan,kondisi_sapi,pemerah,status_reproduksi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,LXt8TT6AoI240j4v6BwS,2026-01-07 21:24:53,12,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,LnqKsy1aNL4jHbmZX4zj,2026-01-08 22:57:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,FrlzVaWorK23gqkVTFm9,2026-01-09 23:47:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,bQfjKA1PJ424bjY3wU5p,2026-01-10 21:17:53,8,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,istQIBtg2qZoZyh3NxeN,2026-01-11 22:28:53,14,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,atoQNrVsmK67nEPM9ssa,2026-01-12 23:48:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,ll7c3DT4mL0iAxk3nXgO,2026-01-13 23:35:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,z4o9bQZl7Eg6teHku8pC,2026-01-14 23:25:53,8,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,LfwTxCKIH8VZiWqafc9W,2026-01-15 20:38:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,7xjt2FeEUYJTdNGsXjap,2026-01-16 21:50:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,MRdSmljct1wHmhI2YcLV,2026-01-17 22:40:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,3sJpP9Cc5AFQiY7wCNzK,2026-01-18 19:23:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,WbwKQXdipHnF9K1LYNBA,2026-01-19 19:58:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,5GoVnSxvUGRxz6Z7DHJk,2026-01-20 19:39:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,DNIzj7l5uLjAcuoP2K4b,2026-01-21 22:39:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,fZfVrKVCJR0jr5g9QQIX,2026-01-22 22:27:53,12,5,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,YpQWeq3Z3F63sBcIhoKy,2026-01-23 19:58:53,12,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,D3BwKg6kR9SSUAQVCRDC,2026-01-24 20:10:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,8d2vHLG8h0ykwRxRSiz6,2026-01-25 21:39:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,D6yhLFN8TXqSVPg2q1Ue,2026-01-26 20:38:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,lD5li459Qa54hgR6efCj,2026-01-27 22:07:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,tCZBHWnIiemHC4ILyofC,2026-01-28 19:20:53,12,5,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,YeqW4CiXI2xcchOgwRTU,2026-01-29 22:06:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,1bEFdjg3krq1ZJEJQVq9,2026-01-30 20:49:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,z94A28qHpHZS3NlJm26d,2026-01-31 22:34:53,11,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,3uBYNUBtsUSo5IBhTwVB,2026-02-01 22:32:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,fZfDfeID6FMhyEzeQ4TG,2026-02-02 19:58:53,14,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,o4cbrkatyECZXiCgPxCC,2026-02-03 20:09:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,Ya976G52OyeF8psc1Qym,2026-02-04 19:58:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,9QGwZobRirDkAOe6xWg7,2026-02-05 20:59:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,DOb4MViiB1TQwQTvAz7w,2026-02-06 21:26:53,12,5,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,PR7SN3ioQpWtuxa6hr6O,2026-02-07 21:59:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,pITiziSfKw7KNT3WSHx7,2026-02-08 23:29:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,kqen9xHhn4aoiBGorMFu,2026-02-10 00:01:53,11,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,tCQrppcs5jATkjJPR9vM,2026-02-10 22:25:53,14,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,pe1ZwpcQ2kzb0MypOpK6,2026-02-11 19:30:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,A9WR2ttZNHvEXCJaRFs9,2026-02-12 20:53:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,anOJ4jUnW6Azfj4xdFBP,2026-02-13 22:41:53,8,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,1kBjEbi3WsUjlrRjxKSh,2026-02-14 23:59:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,a5jUhsmgUX3vCTVt6sao,2026-02-15 20:09:53,12,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,dZKTHYNanE3drU5WEOD5,2026-02-16 21:15:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,3ojlESYzwtHZJzahGECk,2026-02-17 23:05:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,06heX26WCC4vIPg0AvhU,2026-02-18 19:49:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,EdBZxeGaotbgY39IVKqR,2026-02-19 21:19:53,12,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,cwMYEZikUKG8AGaRjU2R,2026-02-20 20:31:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,tOYgOvVvy76vwfPXBUUN,2026-02-21 22:32:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,Fjdjlrz15OfJOlpKnPX6,2026-02-22 20:51:53,12,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,s0EqgTjfdsA4eHM8Tm6L,2026-02-23 23:00:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,mqJVJ6etOhC3waDg2Qrc,2026-02-24 19:09:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,9VRPdSd30Zcs2j5Otq1v,2026-02-25 23:12:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,LhZ7ZWc8P0sRTniHPY3l,2026-02-26 22:22:53,16,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,QZT2DmVUab5Duv15jTST,2026-02-27 23:53:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,16wLB5JnuQ5BVY3zAjYS,2026-02-28 19:54:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,FQnKaspdMqqSjzvXvMn7,2026-03-01 20:15:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,jwpk9l7H0mGmBbDT7Ig8,2026-03-02 22:13:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,otgDDBlqjuDEhkYvO13P,2026-03-04 00:04:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,0iZKcIUdR5nNsR6xkU8X,2026-03-04 19:10:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,8QqGRW42CuElAo2TbPwM,2026-03-05 21:38:53,12,5,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,eQauhVj0YxRLp7Imsxwu,2026-03-07 00:06:53,12,5,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,9KI5vJSdVEcickibcsv9,2026-03-07 21:20:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,QmTczE1bh828DSljTBFA,2026-03-08 22:29:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,LMvQvZtTxcNDNPwsLW6n,2026-03-09 23:50:53,16,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,IhaCORmJgT3iGqdP9AzY,2026-03-10 19:43:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,k9Sbw39iD45oHT6DZBjs,2026-03-11 19:20:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,IREhX1sVKJfeC1H7MBzU,2026-03-12 21:28:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,WyoNyH5TDx9YC5PpSoqI,2026-03-13 21:17:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,WNs7h7BiJeeiYasWQjpM,2026-03-14 19:58:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,ZNLJLCWuujNFzEbCFQk9,2026-03-15 21:33:53,11,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,a2qZfyzKLwQ5WIV8oqeK,2026-03-16 20:57:53,11,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,69mqw0YkjiC5EeJ9bY0q,2026-03-17 21:25:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,HgLKyVlgkHN22FBArU2C,2026-03-18 19:11:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,a1eWZ4nuovdyh0Hfw5n5,2026-03-19 22:57:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,UqmfymsXW6oIy7FQqxZE,2026-03-20 22:24:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,JhxkLuLWpktt87c3ZoAA,2026-03-21 21:39:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,ZNmGyFWUth9ZfZDNA5m3,2026-03-22 22:14:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,KqXbvfUQEZfFYtzuKIp3,2026-03-23 21:32:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,LTJ0rA8n8zDYJZK5v7hy,2026-03-24 19:52:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,moeiuRopyLtJOtwAENIP,2026-03-25 22:23:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,Kv7l4L48TubaMQDM9Ehe,2026-03-26 22:31:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,zOTtRxg13lIzyj6W8bBN,2026-03-27 20:34:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,sDXmVOG9vXyBTeEXDOSZ,2026-03-28 20:26:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,FwhWvn4m79OWTvbTX4Bh,2026-03-29 20:45:53,16,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,kr7QALrKLNTXg9K5NFmY,2026-03-30 22:27:53,14,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,ql5lFRZu7AadpscUc5Fr,2026-03-31 19:19:53,12,53,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,TuwoMZLKZtDQRfmwhkRR,2026-04-01 23:47:53,13,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,DtJehc5XfIUq8ZOyz9oS,2026-04-02 21:13:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,hkgkDxA3qNJSPKUIbd8w,2026-04-03 19:45:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,x7jyTaXKni0nLuWTwLHb,2026-04-04 22:00:53,12,5,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,VvLByJn5qDdMHJjfRxFv,2026-04-05 19:28:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,vCVJTj8cNsLwDQWHPQNv,2026-04-06 22:32:53,12,52,Campuran,Sehat,Sri Raharja,Laktasi
1azOwdcfRGYY5QyJdQsa,DARA SULIS,perah peranakan FH,2021-06-22 13:05:27,7HjQCilRDVGMq2a7S2SL,2026-04-07 20:52:53,14,52,Campuran,Sehat,Sri Raharja,Laktasi
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,zsIPqoD9hqK7HBSEyhHU,2025-11-27 17:04:55,0,53,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,KKxHrVfyazT4yLjjEsDk,2025-11-28 16:33:52,0,52,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,8VUPT0tjgwPWJ1Rt41HA,2025-11-28 16:41:49,0,50,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,SLfK9SerlNWCfyfvIqpX,2025-11-29 20:04:08,0,53,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,bqNpB2qmVO7J3k1w58KK,2025-11-30 18:26:27,0,53,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,c4sJBIJqacBhbrfwpUwd,2025-12-01 18:37:33,0,52,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,5mVoSDB5wky62LeWRrGx,2025-12-03 00:15:43,0,52,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,HyEb6iVJTYnkNXRsdfnm,2025-12-03 02:49:05,0,52,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,0Oh0Lo69OpzOPNqXtIVp,2025-12-05 00:16:15,0,51,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,NSOcU4KJ5YI3iFT2wvTx,2025-12-05 23:35:26,0,55,Campuran,Sehat,Sri Raharja,Hamil
40ArmwBi9f13vbICuKf9,IDRIS WOMAN,Perah peranakan FH,2025-11-27 17:04:40,WpbuwP0XtwZiHwVAYTlT,2025-12-06 00:22:19,0,53,Campuran,Sehat,Sri Raharja,Hamil
